0 3.3458651423487204E-003
1 3.4503741535421907E-003
2 3.3208474998320703E-003
3 3.2538991875334399E-003
4 3.1094868954622008E-003
5 2.9883750263231920E-003
6 3.1027687521329173E-003
7 2.7728743671616243E-003
8 2.9099683462245401E-003
9 2.7932233877305825E-003
10 2.6050827603844415E-003
11 2.4071613342448203E-003
12 2.2256845971350076E-003
13 2.0847155636043208E-003
14 1.7771596603335157E-003
15 1.7508098710290122E-003
16 1.5394771582661428E-003
17 1.3458904981422538E-003
18 1.2895427209188280E-003
19 1.1568597247715690E-003
20 1.1258955666123293E-003
21 9.8947508255669615E-004
22 8.6017530871367043E-004
23 8.1044754214011725E-004
24 6.9046732542156529E-004
25 7.6946552449795363E-004
26 6.6649649173788558E-004
27 6.0968168970208932E-004
28 5.4424276534232956E-004
29 5.1302383570899510E-004
30 4.7871012999588670E-004
31 4.1636598171590093E-004
32 3.7145905419199641E-004
33 3.2410582154653972E-004
34 2.6293431370178383E-004
35 2.4796533786048232E-004
36 1.8229800351258278E-004
37 1.5346534276448128E-004
38 1.1654869313513662E-004
39 1.2831455538116256E-004
40 1.1209827633949375E-004
41 6.0044277117026818E-005
42 3.3545162282248374E-005
43 2.1981348538407291E-005
44 1.7369871255352859E-005
45 0.0000000000000000
46 0.0000000000000000
47 0.0000000000000000
