0 1.4494530929253892E-003
1 1.0688230814283174E-003
2 8.2835906270172812E-004
3 8.0268037928508615E-004
4 7.7767011287431325E-004
5 7.2551906630331363E-004
6 6.8079205594092317E-004
7 6.4557738004053739E-004
8 8.0428995033093203E-004
9 7.3346555436185209E-004
10 8.9108288661626735E-004
11 8.9441621700209705E-004
12 1.0147549316229193E-003
13 1.1508302185706226E-003
14 1.4646813061326926E-003
15 1.5695199438549726E-003
16 2.1340943214083305E-003
17 2.9271844822380396E-003
18 3.7069362209770106E-003
19 4.4704883247532199E-003
20 5.2729826056410866E-003
21 5.8177638643957755E-003
22 5.6385763013739451E-003
23 4.8711891177860688E-003
24 2.7498437963382658E-003
25 1.4806165604408243E-003
26 7.5929258542362424E-004
27 3.8231451093864358E-004
28 2.3679137929040521E-004
29 1.4172372033388600E-004
30 5.2419318861140109E-005
31 1.2268351222820025E-005
32 0.0000000000000000
33 0.0000000000000000
34 1.1153046566200022E-006
35 0.0000000000000000
36 0.0000000000000000
37 0.0000000000000000
38 0.0000000000000000
39 0.0000000000000000
40 0.0000000000000000
41 0.0000000000000000
42 0.0000000000000000
43 0.0000000000000000
44 0.0000000000000000
45 0.0000000000000000
46 0.0000000000000000
47 0.0000000000000000
