0 3.3337775773760884E-003
1 3.3661596802459543E-003
2 3.7752726521663601E-003
3 3.7725747945238611E-003
4 3.5830193960613029E-003
5 3.3776722079508757E-003
6 3.4227566670176988E-003
7 3.2197372806128432E-003
8 2.9509160495769390E-003
9 3.0167169147040395E-003
10 3.0708768122953865E-003
11 2.8938939421874208E-003
12 2.8740178490497923E-003
13 2.7038530523989224E-003
14 2.3497281284375598E-003
15 1.9733041437210181E-003
16 1.8401249271821549E-003
17 1.6244165975297458E-003
18 1.5685608397528828E-003
19 1.3798029853605038E-003
20 1.3031828842606516E-003
21 1.1167772899571739E-003
22 1.0782572633034817E-003
23 9.4087536937400283E-004
24 8.9120672303812825E-004
25 8.3181279469611753E-004
26 6.7670876224529492E-004
27 5.7147489100530858E-004
28 5.9134483622874981E-004
29 5.5214786930413325E-004
30 4.3988853270840439E-004
31 3.9756132248830000E-004
32 3.7243974465849742E-004
33 3.5167736034340317E-004
34 2.9677860127265405E-004
35 2.9682360002352261E-004
36 2.2123093426792956E-004
37 2.1328955094115232E-004
38 1.3991121051001225E-004
39 1.4111962036169318E-004
40 8.8277690987356819E-005
41 1.0678075122712946E-004
42 4.1297815867950606E-005
43 3.5593257241060690E-005
44 1.4921849931651067E-005
45 4.5861462769462550E-006
46 0.0000000000000000
47 0.0000000000000000
