0 3.7426732722896294E-003
1 3.2852003754804231E-003
2 3.2453858122790842E-003
3 3.1333464056470107E-003
4 2.8382067035501706E-003
5 2.6451520616008525E-003
6 2.3606783374852044E-003
7 2.2957308816817863E-003
8 2.1587307657446875E-003
9 1.9067662143269254E-003
10 1.8706946022774618E-003
11 1.7153837483635606E-003
12 1.5406515042955884E-003
13 1.4613067792636479E-003
14 1.4057288263270083E-003
15 1.3365981776755176E-003
16 1.1746623379431291E-003
17 1.0919223597547166E-003
18 9.6137504633905173E-004
19 8.3214554811133937E-004
20 8.5256204096769567E-004
21 7.2219190795103083E-004
22 6.6095742068780425E-004
23 7.1993229248156431E-004
24 5.6121285980599827E-004
25 4.3196670457179478E-004
26 4.7390534535982824E-004
27 3.8207360287277777E-004
28 3.9907318846422373E-004
29 3.2879024511923651E-004
30 2.1996058274138922E-004
31 2.3469389006077219E-004
32 1.7120478443002649E-004
33 1.2358795520696719E-004
34 1.4512676014513559E-004
35 9.8637240105835873E-005
36 7.1431906637185453E-005
37 7.0296268950180275E-005
38 4.3084272678933357E-005
39 1.9277523768052833E-005
40 2.1538804938168423E-005
41 1.7006248394042483E-005
42 9.0684444895501371E-006
43 4.5358879454241956E-006
44 2.2679439727120978E-006
45 0.0000000000000000
46 0.0000000000000000
47 0.0000000000000000
