0 2.9379783606608796E-003
1 3.2067342569494523E-003
2 2.9792717813511187E-003
3 2.8938962216925905E-003
4 2.8978488939077041E-003
5 2.7743556157542961E-003
6 2.9097919876748309E-003
7 2.9525120334351852E-003
8 2.7773449524011546E-003
9 2.7996602051971221E-003
10 2.8751676977788435E-003
11 2.8498355933450283E-003
12 2.9024174667937755E-003
13 2.8974440535583790E-003
14 2.6277186606525199E-003
15 2.7198072340799888E-003
16 2.4887846045178047E-003
17 2.5643720315842843E-003
18 2.5068547018439529E-003
19 2.6066718090842333E-003
20 2.2767240098843476E-003
21 2.1355257160044511E-003
22 2.1029426731308744E-003
23 1.9542725905403414E-003
24 1.8068143654586955E-003
25 1.7143075858833321E-003
26 1.2197142386440689E-003
27 1.0645459098458235E-003
28 1.0667365308340468E-003
29 8.9188850797309075E-004
30 9.4906740937151666E-004
31 6.8152441429233847E-004
32 6.0572436011652729E-004
33 5.1024461187800570E-004
34 3.8205601953333348E-004
35 4.0634602900490755E-004
36 3.0111080580235219E-004
37 2.6111836562842377E-004
38 1.6600677951407721E-004
39 1.2707280228608909E-004
40 1.0193703531729127E-004
41 6.5406384526243085E-005
42 5.3897003157476900E-005
43 3.2288497506359697E-005
44 5.7178823059040844E-006
45 3.4372765770224935E-006
46 3.4372765770224935E-006
47 0.0000000000000000
