0 3.1007377914955489E-003
1 3.0698555869801210E-003
2 3.0909967816013508E-003
3 3.1773056137684918E-003
4 3.3354465871584982E-003
5 3.0792191634818416E-003
6 3.1032535931861715E-003
7 3.3222677928284742E-003
8 3.3343807742258601E-003
9 3.5266520803109583E-003
10 3.4849382739565089E-003
11 3.6115244325843421E-003
12 3.2918148424446502E-003
13 3.2001318890209777E-003
14 3.3634314147562181E-003
15 3.3517319159114506E-003
16 3.2034618901439407E-003
17 3.2213966385340577E-003
18 3.2161107753428449E-003
19 3.0789874393966484E-003
20 2.8380460164995286E-003
21 2.2195738662974711E-003
22 1.9176653308654694E-003
23 1.5814544571810479E-003
24 1.4672561769381435E-003
25 1.3700515206875167E-003
26 1.2123322872352865E-003
27 1.0327173782573513E-003
28 9.5789248059482068E-004
29 8.5195591704642789E-004
30 6.7539685539524236E-004
31 5.5649256042595305E-004
32 4.8268690415043217E-004
33 4.5238267126555170E-004
34 3.8928881789133105E-004
35 3.2909571150846825E-004
36 2.7128020941720172E-004
37 1.8316047444105475E-004
38 1.7079850414011952E-004
39 1.7097689024832573E-004
40 1.3691716034857721E-004
41 9.2965076173367366E-005
42 3.5078971286758208E-005
43 2.6205858398306562E-005
44 1.1305548396404528E-005
45 8.1028604049907964E-006
46 2.2540493997466448E-006
47 0.0000000000000000
