0 3.5993824687346548E-003
1 3.6219201109671181E-003
2 3.5013557241089202E-003
3 3.6247035780232282E-003
4 3.4735906303167497E-003
5 3.4823105098712686E-003
6 3.4447245110961616E-003
7 3.3727718912815101E-003
8 3.4543153658110350E-003
9 3.1555322462261531E-003
10 3.1182297888854866E-003
11 3.1854508594872329E-003
12 2.9692911944792866E-003
13 2.8940122145963191E-003
14 2.7042778287810314E-003
15 2.3348396615444213E-003
16 1.9959346042024493E-003
17 1.9848222044582891E-003
18 1.7408079411314814E-003
19 1.5473387705753450E-003
20 1.4907496483245993E-003
21 1.3561099625134757E-003
22 1.2605419588210085E-003
23 1.1341479302475195E-003
24 9.4757900790214177E-004
25 8.7546506838980995E-004
26 7.9049342278730427E-004
27 7.4465883384853193E-004
28 5.5339730857659349E-004
29 5.6920252279695166E-004
30 5.3528306116664662E-004
31 4.2045503237247013E-004
32 4.0085818621958058E-004
33 3.1282869412883072E-004
34 2.3952443621102823E-004
35 2.4840856838925839E-004
36 1.4809404750457878E-004
37 1.0950883430572005E-004
38 1.1857490846336254E-004
39 8.3563583406946626E-005
40 6.3238757786770799E-005
41 5.3462605067180154E-005
42 3.3146729899673400E-005
43 2.4862337925331591E-005
44 6.7749418733919390E-006
45 0.0000000000000000
46 0.0000000000000000
47 0.0000000000000000
