0 3.4561235422378186E-003
1 3.4587467615391863E-003
2 3.5034335674083050E-003
3 3.5540201379475711E-003
4 3.6306168656148499E-003
5 3.7325989999632443E-003
6 3.9080867688182112E-003
7 3.9200462203617592E-003
8 3.8030448020889046E-003
9 3.8863115140677276E-003
10 3.8073362830188728E-003
11 3.6853018812832822E-003
12 3.8616780434827976E-003
13 3.7189454903972120E-003
14 3.4876858289297178E-003
15 3.1737281293223903E-003
16 2.8647775460398581E-003
17 2.1817082059876051E-003
18 1.8862706322541124E-003
19 1.6360584160899838E-003
20 1.4714647632275502E-003
21 1.3389300421818755E-003
22 1.1927449279299212E-003
23 1.0179577687724382E-003
24 9.7643280464898910E-004
25 7.8661877797431669E-004
26 7.1031723696071312E-004
27 6.0527201238353811E-004
28 4.9194837826652615E-004
29 4.3124770150689619E-004
30 3.3016247050465618E-004
31 2.7092092597848992E-004
32 2.9123711923956773E-004
33 2.2277730394219892E-004
34 1.4100942423418261E-004
35 1.1197069550505139E-004
36 9.8497385993354144E-005
37 5.2563905877835409E-005
38 5.8242702559312121E-005
39 1.6800325614359130E-005
40 1.7893593353241689E-005
41 1.9057680421145558E-005
42 1.2356435329807587E-005
43 5.6079773524554102E-006
44 0.0000000000000000
45 1.1168741818896617E-006
46 0.0000000000000000
47 0.0000000000000000
