0 2.3869008343963341E-003
1 2.5561086910341774E-003
2 2.6059632681312266E-003
3 2.8450213639481391E-003
4 2.6999618196770904E-003
5 3.0722979139743102E-003
6 2.8888363154396818E-003
7 3.1528198760025360E-003
8 3.0243201232718763E-003
9 2.9878211421691895E-003
10 2.9685032714470410E-003
11 2.8903483595888622E-003
12 3.0045260755584614E-003
13 2.8608390933779881E-003
14 2.7758769634417145E-003
15 2.8391672537419594E-003
16 2.3394878908868260E-003
17 2.2346878183370860E-003
18 1.9486422695280468E-003
19 1.7443920100740896E-003
20 1.7009621752928667E-003
21 1.4693302277006444E-003
22 1.3307437226532559E-003
23 1.2383870134112917E-003
24 1.0293795116921287E-003
25 1.0176970755386644E-003
26 9.3411278984568752E-004
27 8.5677137867437624E-004
28 8.4077567930841701E-004
29 7.5172026306464254E-004
30 6.1295604059225840E-004
31 6.1810368284962044E-004
32 5.2093841584900809E-004
33 4.2686565826659012E-004
34 3.7132022509574897E-004
35 3.1171169137085005E-004
36 2.6372886989769453E-004
37 2.3929392030918418E-004
38 1.6040902119613610E-004
39 1.2409844807944475E-004
40 8.1748375612804441E-005
41 6.2612498940373896E-005
42 2.6291486644682762E-005
43 1.8332563782563145E-005
44 7.9380445041200980E-006
45 2.2739779606056055E-006
46 3.4005277619086479E-006
47 0.0000000000000000
