0 3.4259597231298274E-003
1 3.3394964844246817E-003
2 3.4747970503462931E-003
3 3.2118368713267421E-003
4 3.2006392076389515E-003
5 2.8210580139337018E-003
6 2.8609109232107721E-003
7 2.5016203250224308E-003
8 2.3974195872576137E-003
9 2.3299634125043154E-003
10 1.9926743559871849E-003
11 1.8059899204625322E-003
12 1.8157430177470973E-003
13 1.7234656104813842E-003
14 1.5691103850501702E-003
15 1.4650247152457393E-003
16 1.3835828452857027E-003
17 1.1448318843964025E-003
18 1.1389886714590126E-003
19 1.0542182569930158E-003
20 1.0756374740417041E-003
21 9.8289062591835072E-004
22 8.9012347168434093E-004
23 7.3399835132947054E-004
24 6.8417793044967131E-004
25 6.6386822823630320E-004
26 4.9868423420296453E-004
27 5.9827092633414592E-004
28 4.6025001592910774E-004
29 4.6817229995804743E-004
30 3.5052201009834651E-004
31 3.4492705499688110E-004
32 3.1101212050693028E-004
33 3.0215412373952151E-004
34 2.2409494791386238E-004
35 1.8112113974544332E-004
36 1.2550488685311923E-004
37 1.0630469947507117E-004
38 5.8784532708537680E-005
39 7.3720462842156317E-005
40 2.8265829760068422E-005
41 1.4701209704798514E-005
42 6.7856943794110161E-006
43 2.2596418919529633E-006
44 2.2596418919529633E-006
45 1.1298209459764816E-006
46 0.0000000000000000
47 0.0000000000000000
