0 8.9422099087027168E-003
1 7.2979001257877322E-003
2 6.4040354194391360E-003
3 5.5238960605095266E-003
4 4.6939771879896171E-003
5 3.9818588885887386E-003
6 3.4719143725891206E-003
7 2.8494790436097536E-003
8 2.3152379119939330E-003
9 1.9156603049183510E-003
10 1.5969181594070476E-003
11 1.3213045276499976E-003
12 1.0282944181841001E-003
13 7.8010990549805758E-004
14 5.5664882945832871E-004
15 4.6426527715954168E-004
16 2.7752922584512715E-004
17 2.3270362906527184E-004
18 1.6881114786534886E-004
19 1.5216160695919454E-004
20 1.4095520776423071E-004
21 9.9582230211763033E-005
22 8.1523945190787765E-005
23 7.2654860566591565E-005
24 5.1357366833283913E-005
25 6.3759099628013451E-005
26 4.5780843550183900E-005
27 1.6729569849300033E-005
28 1.1153046566200023E-005
29 1.7844874505920035E-005
30 5.5765232831000115E-006
31 1.1153046566200022E-006
32 0.0000000000000000
33 0.0000000000000000
34 0.0000000000000000
35 0.0000000000000000
36 0.0000000000000000
37 0.0000000000000000
38 0.0000000000000000
39 0.0000000000000000
40 0.0000000000000000
41 0.0000000000000000
42 0.0000000000000000
43 0.0000000000000000
44 0.0000000000000000
45 0.0000000000000000
46 0.0000000000000000
47 0.0000000000000000
