0 2.1547438700355065E-003
1 2.2542327101330970E-003
2 2.1917843422734327E-003
3 2.1510806738215663E-003
4 2.0530003013318264E-003
5 2.0663921792360637E-003
6 2.2303605347163257E-003
7 2.1228078862254585E-003
8 2.2254480158020004E-003
9 1.9961827180244559E-003
10 2.0560634882070923E-003
11 2.1750389960423105E-003
12 2.0271694509173604E-003
13 1.9674711836770503E-003
14 1.6227596602481726E-003
15 1.6392849179928798E-003
16 1.3008041884549706E-003
17 1.3822976998150627E-003
18 1.1987387820349173E-003
19 1.0925173953409758E-003
20 1.1219041890382692E-003
21 9.8884115293255254E-004
22 8.4785102760190324E-004
23 8.3889467651061334E-004
24 7.7418071090448802E-004
25 6.9533483582302573E-004
26 7.2943934613041504E-004
27 5.8941283345394777E-004
28 4.6469174971142070E-004
29 4.4837076084217064E-004
30 4.7253478215990335E-004
31 3.8501755092258867E-004
32 2.7576175613223356E-004
33 2.7829251102832596E-004
34 2.7536813334892653E-004
35 2.2144895408039153E-004
36 1.8834841945717447E-004
37 1.8680111500106989E-004
38 1.2822915322384902E-004
39 1.0838237476738112E-004
40 8.4069362571788657E-005
41 3.9015626652569955E-005
42 1.2735713577001940E-005
43 9.2994291626135296E-006
44 4.5687257322359204E-006
45 0.0000000000000000
46 0.0000000000000000
47 0.0000000000000000
