0 2.0540824661607385E-003
1 2.1639025018239063E-003
2 2.0144112657039274E-003
3 2.1543291359200438E-003
4 2.0894136019078964E-003
5 1.8760251617337975E-003
6 2.0723491863886370E-003
7 2.0855270652582508E-003
8 1.9350856027675421E-003
9 2.0919541460791883E-003
10 1.8249084588836939E-003
11 1.9289555695522478E-003
12 1.8598928105091029E-003
13 1.9746737782128203E-003
14 1.7723311641037638E-003
15 1.7614693977508664E-003
16 1.7926683323887752E-003
17 1.6929177763330278E-003
18 1.4598177174916511E-003
19 1.3831572498563833E-003
20 1.2475826000403170E-003
21 1.1001468905532149E-003
22 1.0001703762464510E-003
23 8.9955951481946296E-004
24 8.7053607565741890E-004
25 8.6213736777886163E-004
26 6.6997634660700034E-004
27 6.1910453615028952E-004
28 6.5299564320395144E-004
29 4.9702451901806723E-004
30 4.8278256885648065E-004
31 4.5953913813605275E-004
32 3.9587019099560165E-004
33 4.0349316264687269E-004
34 2.9176540333619559E-004
35 3.1751293404209171E-004
36 2.7956702661459951E-004
37 2.0943551399264446E-004
38 2.0444463660610946E-004
39 1.3860096605600419E-004
40 1.0851029991159173E-004
41 3.8139434210825188E-005
42 4.6372261989382834E-005
43 3.1434359960113716E-005
44 6.9199363365857031E-006
45 2.3388747584097011E-005
46 0.0000000000000000
47 0.0000000000000000
