0 4.2721773114170886E-003
1 4.1527159614483354E-003
2 4.2083740992050079E-003
3 4.2267525509781375E-003
4 4.1467768447221139E-003
5 4.1296884270274475E-003
6 4.2669236567315794E-003
7 3.9486724403953793E-003
8 3.9828823141643049E-003
9 3.8250064936281802E-003
10 4.0469302176221805E-003
11 3.7042098983463929E-003
12 3.2760828533761411E-003
13 2.9621462251246430E-003
14 2.3739993195100698E-003
15 2.0890991342192573E-003
16 1.8395097162779048E-003
17 1.6477133053013425E-003
18 1.4140871468846302E-003
19 1.2976149411694309E-003
20 1.2236164017811089E-003
21 9.2486749868057319E-004
22 9.1162093456169943E-004
23 7.7889816025648406E-004
24 7.1727771584969679E-004
25 6.1976534402148641E-004
26 5.5357012948480848E-004
27 4.4924753140424038E-004
28 4.0542764966922600E-004
29 3.5403293042947099E-004
30 2.7438343600400726E-004
31 2.2849427076245541E-004
32 1.8713833249681168E-004
33 1.6242368568772483E-004
34 1.2764948632753545E-004
35 1.0637111001011434E-004
36 9.5256144128751872E-005
37 4.2515209480859778E-005
38 2.4610788924130735E-005
39 1.6807464072486660E-005
40 3.0220200807290025E-005
41 1.6807464072486660E-005
42 1.4572007950019429E-005
43 7.8448680056265206E-006
44 2.2354561224672279E-006
45 1.1177280612336140E-006
46 3.3739557606920656E-006
47 0.0000000000000000
