0 4.2484552307062474E-003
1 4.1779560634305126E-003
2 4.1180243145993419E-003
3 3.8557282761848182E-003
4 3.6536265346691042E-003
5 3.3304575812874398E-003
6 3.0767891371144664E-003
7 2.8320588724358967E-003
8 2.6272346298393608E-003
9 2.3835392867337093E-003
10 2.1990181184176620E-003
11 2.0523989914711105E-003
12 1.8333129800421600E-003
13 1.7536180968979404E-003
14 1.6728542502010785E-003
15 1.6273609090624295E-003
16 1.4014157804138068E-003
17 1.3329437638165457E-003
18 1.1934136774455107E-003
19 1.0631501810698166E-003
20 9.3741785375262086E-004
21 8.2814550447160508E-004
22 8.8105908685411592E-004
23 7.0704647215207993E-004
24 6.3853762340768669E-004
25 5.3405175803309985E-004
26 5.1513045408425721E-004
27 4.4336365171235206E-004
28 4.3771245613162578E-004
29 3.4892398305809354E-004
30 2.8946045144083492E-004
31 2.8942640946111081E-004
32 1.9975620372341898E-004
33 1.9522503466492072E-004
34 1.1997900579729721E-004
35 1.0647060357111253E-004
36 7.4023876406223248E-005
37 6.2755527224494658E-005
38 4.8212203425392090E-005
39 2.2417551434422958E-005
40 1.9074492857600852E-005
41 1.2337312734370542E-005
42 4.4801060889121856E-006
43 3.3600795666841388E-006
44 2.2400530444560928E-006
45 1.1200265222280464E-006
46 0.0000000000000000
47 0.0000000000000000
