0 1.1380864903157914E-003
1 1.0779939224849848E-003
2 1.2060414867295709E-003
3 1.2377403271476744E-003
4 1.2726409737383979E-003
5 1.2861922460719812E-003
6 1.3414509694604174E-003
7 1.6047929521856436E-003
8 1.9551703928363450E-003
9 1.9026533986423511E-003
10 1.9627252696917466E-003
11 2.0768895792147267E-003
12 2.2599922253003228E-003
13 2.2097925342809007E-003
14 2.3015355521006846E-003
15 2.2928452807376163E-003
16 2.4123962015634342E-003
17 2.4393993057324490E-003
18 2.6500262628651830E-003
19 2.5617247224297818E-003
20 2.4599937907546598E-003
21 2.7680658860481785E-003
22 2.7518056511972250E-003
23 2.8697679173808558E-003
24 2.7840269051881816E-003
25 2.8728006587252150E-003
26 2.8441472328944971E-003
27 3.0288648405526189E-003
28 2.9926892383157775E-003
29 3.1171118432903959E-003
30 3.4416346046196975E-003
31 3.3934046106347702E-003
32 3.6858250485579500E-003
33 3.4394034653528879E-003
34 2.5242371268711390E-003
35 2.0210873408080441E-003
36 1.5290293031256100E-003
37 1.1156251442000892E-003
38 6.7315260990753484E-004
39 5.1723426894266890E-004
40 3.9319391305508723E-004
41 2.7744776573357632E-004
42 2.3010167139933302E-004
43 1.1904359388544888E-004
44 7.7220475233025373E-005
45 1.7577970777270017E-005
46 6.9519757515085784E-006
47 0.0000000000000000
