0.668160602,22,74,0.3703612557216813,4.329181083554646,3.6156098455404053,1.0512595119300006,74.4983221287567,1.8943848717820613,3.523923250001557,1490.1288259826617
1.033587532,1,64,0.4606369233897122,0.9966214437770935,0.285044163325476,0.8153875177434105,64.4980619863884,2.1766428326528433,2.52888135715076,950.7699757560711
0.33701191,4,52,0.26303148720038005,1.2939015642198501,0.836063346007468,0.5748051927526459,52.49761899362675,2.072895333509102,2.690269253124482,981.2279562127369
1.819147661,0,75,0.6111095802536277,1.0765758227534832,0.09572963506374421,1.0765758227534832,75.49834435270749,2.2502317154443126,2.4539691747303274,951.7572679190528
1.572922712,3,9,0.5682491668571369,0.6704520985602627,0.6551868659945833,0.11151706075603027,9.486832980505138,2.0792457084761935,2.612604182060828,938.9413201686133
0.80657313,5,29,0.4069180839814896,1.1580255385835088,1.014182155191177,0.2479378151810844,29.49576240750525,2.0391752997574994,2.7192075086944505,976.5269414709368
0.166724799,3,43,0.18500574602481706,0.974074233441279,0.6551868659945833,0.42558851892612215,43.497126341863094,2.0915404761300884,2.629999202308898,957.083841025555
5.785448803,3,27,1.0898171635189837,0.7831162577645526,0.6551868659945833,0.2280445560051722,27.49545416973504,2.083764667067915,2.6189918178937908,945.5689711712753
1.681109917,3,58,0.5874665876332623,1.2288431321208275,0.6551868659945833,0.6892200682278384,58.497863208838666,2.102151633807991,2.6450526358022257,973.0215833369235
2.290476406,0,58,0.6857219116621672,0.6892200682278384,0.09572963506374421,0.6892200682278384,58.497863208838666,2.2327931219257504,2.4340655636670623,928.8713217583967
2.748553276,0,12,0.7511682025378084,0.12308838301587305,0.09572963506374421,0.12308838301587305,12.489995996796797,2.2084988774972554,2.4063790785903727,897.8080569109861
4.476110157,3,48,0.9585957494367412,1.05096335428981,0.6551868659945833,0.5051431524937069,48.49742261192856,2.0947138532399565,2.6344972129982867,961.8231965437831
1.447966962,0,88,0.5452107902095484,1.4335073175503974,0.09572963506374421,1.4335073175503974,88.49858755935034,2.266943491957693,2.473063222510524,974.160865269008
2.790506171,13,54,0.7568792682127785,2.782705028375159,2.340394933690307,0.6116266899053593,54.49770637375485,1.9449013909624113,3.0846405405119657,1146.6008813652259
0.361173032,4,98,0.2722969478879097,2.4077933871617314,0.836063346007468,1.742114120174383,98.49873095629202,2.1221975028669524,2.7642418855500823,1062.0590697979349
3.3905729,0,186,0.834298877354069,5.473709869651238,0.09572963506374421,5.473709869651238,186.49932975750878,2.5214638404169163,2.767353461934842,1387.3440374227755
2.612264741,5,114,0.7323078848014505,3.086424911177576,1.014182155191177,2.293792175341183,114.49890829173874,2.125868293111035,2.8555917514334586,1126.4553621534599
0.89430812,16,89,0.42847817242358904,3.9124760910244154,2.792134699882977,1.463062383233625,89.49860334105779,1.9518457219843044,3.2885203303088946,1314.9043159532432
0.949307901,0,105,0.44145726027273285,1.9749657274540735,0.09572963506374421,1.9749657274540735,105.49881515922347,2.2935854419922435,2.5035603947965948,1011.0262055560313
1.845812178,2,105,0.6155720173071396,2.307729661213564,0.47152224168755663,1.9749657274540735,105.49881515922347,2.189218283957812,2.6651618697989594,1044.5484909522208
2.557191963,0,42,0.7245473649804405,0.41068732487218584,0.09572963506374421,0.41068732487218584,42.49705872175156,2.220671334060135,2.420244342616167,913.2469547869262
2.049813607,10,25,0.6486976158974713,1.9650275477263333,1.8636217974725093,0.20953344401626012,25.495097567963924,1.962233466226948,2.932550415917714,1056.6428832861568
3.19401852,1,4,0.8097553591322314,0.2885144080900063,0.285044163325476,0.09923878448372656,4.47213595499958,2.146908536582482,2.4915582521961768,910.1203711094087
