 0.1       0.0000000000000000E+00
 0.2       0.2360385189935293E-02
 0.2       0.3231192711826515E-02
 0.4       0.5319586813843565E-02
 0.5       0.5259725677303949E-02
 0.6       0.6187906530105328E-02
 0.6       0.7814723644923251E-02
 0.8       0.8391098561086901E-02
 0.8       0.8847699937027111E-02
 0.9       0.1133034647281530E-01
 1.0       0.1125799504098419E-01
 1.2       0.1272513119121893E-01
 1.5       0.1355598002160620E-01
 1.7       0.1238327647709903E-01
 1.9       0.1330896952427095E-01
 2.1       0.1444176564441838E-01
 2.3       0.1290725367361144E-01
 2.5       0.1337136973358423E-01
 2.7       0.1147007372521861E-01
 2.9       0.1193662632367665E-01
 3.1       0.1133034647281530E-01
 3.3       0.1148997617025427E-01
 3.5       0.9603709529953812E-02
 3.7       0.9261854815833911E-02
 3.9       0.9007329634466084E-02
 4.1       0.7931958112373022E-02
 4.3       0.8106565910732949E-02
 4.5       0.7298158598155009E-02
 4.6       0.6504729386498022E-02
 4.8       0.6392419263162959E-02
 5.0       0.5671341483337086E-02
 5.2       0.3844935979576240E-02
 5.4       0.3902309310486397E-02
 5.6       0.4371349714573898E-02
 5.8       0.4193727939116181E-02
 6.0       0.3669750742603773E-02
 6.1       0.3547489396750878E-02
 6.2       0.3121319126976702E-02
 6.3       0.2047960506188975E-02
 6.4       0.1556902221472060E-02
 6.5       0.1768506001382357E-02
 6.7       0.8832465500385113E-03
 6.9       0.2969204113570311E-03
 7.1       0.4441110806487137E-03
 7.3       0.3742474544470593E-03
 7.5       0.2120786842344211E-03
 7.7       0.1571931589537223E-03
 7.9       0.2669642095151198E-03
 8.1       0.0000000000000000E+00
 8.3       0.0000000000000000E+00
 8.5       0.5239771965124079E-04
 8.7       0.5239771965124079E-04
 8.9       0.0000000000000000E+00
 9.1       0.0000000000000000E+00
 9.3       0.0000000000000000E+00
 9.5       0.0000000000000000E+00
 9.7       0.0000000000000000E+00
 9.9       0.0000000000000000E+00
