 0.1       0.0000000000000000E+00
 0.2       0.1283056665926420E-02
 0.2       0.3005581748919524E-02
 0.4       0.3761425787366827E-02
 0.5       0.5167415099335487E-02
 0.6       0.6172030370494033E-02
 0.6       0.7349441654709115E-02
 0.8       0.8102833509853831E-02
 0.8       0.9754768188728884E-02
 0.9       0.9174786253608704E-02
 1.0       0.9157498989277806E-02
 1.2       0.1014154737297642E-01
 1.5       0.9280111336032390E-02
 1.7       0.8403840218060043E-02
 1.9       0.8210450625936274E-02
 2.1       0.7293899864477814E-02
 2.3       0.5747316959633749E-02
 2.5       0.5139689980042660E-02
 2.7       0.3997333673420863E-02
 2.9       0.3040583343298200E-02
 3.1       0.2814510882061820E-02
 3.3       0.2354982718073991E-02
 3.5       0.2199393894526444E-02
 3.7       0.1004401738300111E-02
 3.9       0.1391020772903822E-02
 4.1       0.8813089426140440E-03
 4.3       0.6177026288744857E-03
 4.5       0.6678062203545215E-03
 4.6       0.5650133960553395E-03
 4.8       0.2661919550786686E-03
 5.0       0.2108636977058030E-03
 5.2       0.1757286452906040E-03
 5.4       0.7029679643770251E-04
 5.6       0.1405935928754050E-03
 5.8       0.1783142866297144E-03
 6.0       0.5271592442645075E-04
 6.1       0.1054318488529015E-03
 6.2       0.5271592442645075E-04
 6.3       0.0000000000000000E+00
 6.4       0.0000000000000000E+00
 6.5       0.0000000000000000E+00
 6.7       0.2027786468291214E-03
 6.9       0.0000000000000000E+00
 7.1       0.0000000000000000E+00
 7.3       0.0000000000000000E+00
 7.5       0.0000000000000000E+00
 7.7       0.0000000000000000E+00
 7.9       0.0000000000000000E+00
 8.1       0.0000000000000000E+00
 8.3       0.0000000000000000E+00
 8.5       0.0000000000000000E+00
 8.7       0.0000000000000000E+00
 8.9       0.0000000000000000E+00
 9.1       0.0000000000000000E+00
 9.3       0.0000000000000000E+00
 9.5       0.0000000000000000E+00
 9.7       0.0000000000000000E+00
 9.9       0.0000000000000000E+00
