 0.1       0.0000000000000000E+00
 0.2       0.1292477084730606E-02
 0.2       0.2045998872027848E-02
 0.4       0.2762101040594806E-02
 0.5       0.3929828973843059E-02
 0.6       0.3999692600044713E-02
 0.6       0.4910407546295678E-02
 0.8       0.6472336646170862E-02
 0.8       0.6292701969407810E-02
 0.9       0.7615135255980327E-02
 1.0       0.8441008475108681E-02
 1.2       0.8114131861909740E-02
 1.5       0.9032361492193285E-02
 1.7       0.9978008251545076E-02
 1.9       0.9241952370798249E-02
 2.1       0.9296837896078949E-02
 2.3       0.9279371989528535E-02
 2.5       0.7894589760786944E-02
 2.7       0.7934497185146687E-02
 2.9       0.8046756041337543E-02
 3.1       0.6978847936132856E-02
 3.3       0.7121062994165622E-02
 3.5       0.4855522021014979E-02
 3.7       0.4813075523881570E-02
 3.9       0.4590994349985110E-02
 4.1       0.4543572241592785E-02
 4.3       0.3558018057881249E-02
 4.5       0.4002129138529963E-02
 4.6       0.3016574954818428E-02
 4.8       0.3138836300671323E-02
 5.0       0.1629304920447380E-02
 5.2       0.1541975387695312E-02
 5.4       0.2517527081744807E-02
 5.6       0.1746539387897151E-02
 5.8       0.1105327723934972E-02
 6.0       0.1185142572654458E-02
 6.1       0.1689166056986995E-02
 6.2       0.1628778748979048E-02
 6.3       0.1095325234272933E-02
 6.4       0.1092837428643475E-02
 6.5       0.6387238583327211E-03
 6.7       0.5838383330520224E-03
 6.9       0.6487263479947609E-03
 7.1       0.5239771965124079E-04
 7.3       0.1072832449319395E-03
 7.5       0.5239771965124079E-04
 7.7       0.2120786842344211E-03
 7.9       0.1072832449319395E-03
 8.1       0.0000000000000000E+00
 8.3       0.0000000000000000E+00
 8.5       0.0000000000000000E+00
 8.7       0.0000000000000000E+00
 8.9       0.0000000000000000E+00
 9.1       0.0000000000000000E+00
 9.3       0.0000000000000000E+00
 9.5       0.0000000000000000E+00
 9.7       0.0000000000000000E+00
 9.9       0.0000000000000000E+00
