 0.1       0.0000000000000000E+00
 0.2       0.1030488486474402E-02
 0.2       0.1344874804381847E-02
 0.4       0.2150794311330330E-02
 0.5       0.3143863179074446E-02
 0.6       0.3251146424006386E-02
 0.6       0.4843031725723482E-02
 0.8       0.4795609617331156E-02
 0.8       0.4438828069434511E-02
 0.9       0.5347055210056018E-02
 1.0       0.6015735270230651E-02
 1.2       0.7747347824351053E-02
 1.5       0.8241368819021551E-02
 1.7       0.9967954494738831E-02
 1.9       0.1025741148920749E-01
 2.1       0.1104337728397610E-01
 2.3       0.1092614281652633E-01
 2.5       0.1270263840626539E-01
 2.7       0.1347362610011305E-01
 2.9       0.1303449063072325E-01
 3.1       0.1329399142335000E-01
 3.3       0.1536984396293134E-01
 3.5       0.1434692142763373E-01
 3.7       0.1460139534185735E-01
 3.9       0.1557694703590684E-01
 4.1       0.1577653542484977E-01
 4.3       0.1626304173548768E-01
 4.5       0.1597612381379269E-01
 4.6       0.1627050515237605E-01
 4.8       0.1609087047561300E-01
 5.0       0.1604096056159122E-01
 5.2       0.1580136221400014E-01
 5.4       0.1470608824687141E-01
 5.6       0.1530437850937606E-01
 5.8       0.1463268447210364E-01
 6.0       0.1601790108774557E-01
 6.1       0.1603731787873668E-01
 6.2       0.1824644607934585E-01
 6.3       0.1380972269578466E-01
 6.4       0.1199025443744385E-01
 6.5       0.1155509350352052E-01
 6.7       0.8427786939772020E-02
 6.9       0.5568982582519855E-02
 7.1       0.4536006290415995E-02
 7.3       0.3914222167165355E-02
 7.5       0.2729605765979228E-02
 7.7       0.2100833130164339E-02
 7.9       0.2011015791782813E-02
 8.1       0.2174671291832454E-02
 8.3       0.1250030587597197E-02
 8.5       0.5988164339729779E-03
 8.7       0.6761434770630062E-03
 8.9       0.3692718431881434E-03
 9.1       0.2819423104360754E-03
 9.3       0.1072832449319395E-03
 9.5       0.1596809645831803E-03
 9.7       0.5239771965124079E-04
 9.9       0.5239771965124079E-04
